"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.608742633421045,NA,-1.47717323057153,-1.66182125906052,0.759362801033519,0.408761769127775,0.435227216225564,-1.66842732719718,1.57722089964616,0.320346229831695,0.153197422972422,1.55418791268015,0.0809297847424969,-1.43238734883282,0.0412498021521321,0.260530446158022,-0.648156205018114,1.59633295815841,0.574172571949993,-0.634095950593985
1.88770224674436,-1.18389041397796,-1.34745417003987,-0.333937246895797,-0.247205029348789,1.0870580240014,-2.45701385675325,-3.08310871511726,-0.256062683437492,1.99773230858024,-0.677724313204622,0.710112881784808,2.41240511246932,-1.47111399046448,1.09609744820632,0.228070717262737,1.70776401629902,3.5621185118907,1.77768558651458,-0.892891120802582
0.341115444110214,-0.583666298777852,-0.299841780308144,-2.36028217987443,0.241261508869138,0.574681070284412,-0.489570769604082,0.244384850108248,0.871265154495301,0.639967270602142,-1.64158267703178,1.65977253934118,0.914636737171845,-1.57044797359394,0.470549400236639,1.39687826407753,-0.138598789967185,2.11748365095926,1.4606502560345,-0.973654132178461
-0.492629200021468,-0.185842360737569,-1.09119115010363,-0.893260673043798,0.633313800183353,-1.00920320418134,0.136619095917156,0.977491374917628,2.10562903365846,-0.591522277464858,0.861236195749679,-0.832643844011958,0.177444860250518,-0.976497958790384,0.256420871134139,0.78608968440822,-1.52635434157277,0.949707651562087,0.677769328790369,0.672682416889139
1.34695222736079,2.19867415717249,-2.09692011727852,3.4591935316731,0.74255688647017,1.76664724813246,-2.48481081743023,0.593159565668391,0.868974962460514,1.80016143171211,-0.635081978988882,-1.79462518618076,3.83832977871909,-0.101356805901843,3.13330436642584,-4.10942122876829,1.46840982534572,1.05330814583488,3.02835994233352,-0.829312403318898
-0.526286312512836,NA,NA,-1.53217017647731,0.520867811493752,1.15497073582977,NA,-0.106445399479768,1.84089105310145,0.683655650811354,1.81880231804819,1.43424070793566,0.156154791920547,-2.30472454726746,0.62508770644654,1.91275096602612,-2.0501402063325,3.92323298429164,1.32813955447274,-3.09623808609965
NA,-1.76011855557012,0.834084565343764,-2.38973108583171,2.31190997323259,-0.741903700240458,1.71154707723667,1.77427663992059,0.451672268312831,-1.23741707757889,-0.647833038440555,1.26827315950688,-3.95255599276776,1.08562085920998,-2.31805136527742,0.899310709284608,-1.51257617642394,-3.0968569131974,-0.428904704776669,0.3097889481036
0.527775704111291,NA,1.03766229019859,-3.35066610766638,-0.092272801623687,NA,-0.449719541454284,-0.551000966206456,0.0240428293796834,-1.00321803833718,-0.618624190239054,2.78753706480722,-2.13405496317809,-1.26607298657446,-0.991201811102883,2.83137421016878,-0.312205597120546,2.50828670070968,-1.87754510551681,-0.299907667412516
0.62502399941284,0.328166928563761,NA,0.527687988750822,-1.12333698003945,0.548966869071441,-2.34666177052041,-1.75552660301601,0.0214708783091381,1.89243592363851,0.145146906840729,-0.90042325619663,1.92459172907994,-0.18497951768932,1.25443449586818,-0.722760725919183,1.7262975283738,2.26339171786968,2.22698054380301,-0.331936290487879
1.17938724406142,-1.61465223362806,-0.140830452305044,-2.96055387203718,-1.2828645807645,-0.429814135795936,1.35285374063086,-0.0101004581422274,0.180615073789532,-1.79877489961747,-1.15857595152714,1.62254089812596,-0.137071586379024,3.22060771865413,-2.4535266947911,2.38884184663983,0.151624271891268,2.86990706922741,-3.13403429701462,1.65374913140421
0.164724271847509,0.24891788656768,-0.0368731237963804,1.82575385509905,-0.871937720260714,-0.242346181311092,-1.62264030441155,-1.03627929037545,0.497410191458218,2.65649231965037,0.502835704925118,-0.292066085662494,2.33874018305112,-0.52805382610854,-0.38217216648569,-1.4037565698675,2.04878784452054,1.38532599693964,0.902024102720263,-0.0400871657232592
NA,-1.70906182755953,0.410246499832761,0.052221875447176,1.83776825641563,0.508407503697906,0.479825420397849,2.95569838914516,0.842869270513059,-0.797352537392118,1.52023121947288,-0.220945660851048,-2.89827272848374,0.751746381144526,0.248264204862197,0.803433489572154,-1.54827700471696,-3.16301408414281,-1.30805068627442,-0.87370573486308
-1.48415207792132,0.575051526389415,2.51552099047174,0.623318051613404,1.70398837439249,-1.82451334966805,1.74364358119845,2.66944361290544,0.431772077052149,NA,2.90619640004246,-1.14916195213925,-3.38804770179773,1.81825632490271,-0.471037829621634,0.659082998912319,-1.30417987743606,-5.195330452966,-1.01706385988192,1.67353382431675
0.00122876923325654,2.53613851916474,0.316666734578467,0.479080671590293,-1.67523729137217,-0.985058539492575,0.0607392384739952,-0.490972901775195,-1.05892745168295,1.54099630834087,-1.13981310397902,-1.00893218815704,0.311303400898556,1.51218051457906,0.298527360897289,-1.31929105676131,1.8056465380257,-1.55903387527474,-0.236706021163375,2.93085378023042
-0.266174035264031,-0.702062018652832,-0.168105883659761,0.236559574813375,0.492702719865088,0.278421600396605,-1.58669874448903,-0.252908811109799,NA,-0.32142481763259,-2.26125361590582,-0.0743392063607251,1.27973249696233,0.122642959377026,-0.651945323481411,-0.978685958202915,1.13425112404804,3.11034940969168,0.867812842701031,-0.631121415041849
0.737820367765352,-1.74017593079318,-1.06638740957416,2.11126977052932,0.581396999617438,0.662389434458291,-2.97132436496588,0.814413134376125,NA,2.36609595582876,0.621749734167244,-0.709514558262524,0.34956455120555,-2.6139512047523,1.19889234949555,-2.86746282350161,-0.651588859341675,2.38707293935195,1.5861234716079,-0.765721778034555
2.28008362164022,-0.29343573877756,-2.29117578056947,-0.352948157527188,NA,1.54231633781091,-2.69626976324885,NA,-0.438642475838482,2.4657270960367,-1.88557671697203,-1.7245322371686,5.18816290365271,-0.791750059817602,2.26232084026564,-3.1164974395423,1.68570663376149,3.38796342770395,2.29729969533445,-0.839220211095143
NA,NA,-1.31346441808468,-2.78300413627855,1.49857606694691,0.37036268620066,-0.355911680535585,1.52005039294938,1.39718461960057,NA,1.49014603073607,2.90609185604893,-4.58554870587901,-1.18300705740442,-2.1247831887508,2.81690511157365,-1.90176171780251,1.14923824391375,-1.1090023389945,-4.1667423486825
0.407582746793139,NA,0.279217568503677,NA,0.636149746727292,0.0334517809915263,1.25060081038287,0.573782095885071,-1.5145528265307,-1.67336378389241,0.219165387258293,1.90933701867958,-1.38700577214815,-0.5687214681335,-1.89693138952458,2.33962719139057,-0.295521218735785,0.498401105935917,-1.86691743005952,-0.406198583047609
NA,-1.52133872496133,NA,1.17203765767921,3.44944492782781,0.0812333622218549,0.00128693081566095,2.88464475220323,2.18961508493247,0.000454234519062124,3.26106643658936,-0.476739515336471,-3.73481843486107,-1.05106490459758,1.88178076516173,0.86041596894423,-2.85972282685264,-3.6821455988323,-0.350161678035336,-2.38636827911574
1.89906804289295,-0.174043897586442,-0.518688686555797,-1.05588608925473,-2.51644648332929,0.330595218866219,-0.511693070076757,-0.566107914539022,0.617246044763542,0.258831684409741,-1.21128407483325,0.446615831613145,2.21145729361235,-1.33442945762129,-0.442995182207936,0.584471528661791,0.447678850484687,2.9803986276952,0.737381922240322,-0.791348162422712
-0.237397597771525,-0.546239882305799,0.492408398515793,0.635290282170103,-0.535626047626412,-0.10086601746431,-2.13606127742923,-0.79881909670836,-1.0253315971764,1.05103369500822,-0.318531593888495,0.10269363342179,1.36725434028007,0.0804248328238529,2.23425310497826,-1.16836019972636,0.0472636001867387,-0.751178977358503,1.59639182280068,-0.721505599597128
NA,2.08643396745715,0.0768085405537766,3.67717494843667,1.99253204248635,1.78539920507725,NA,1.22128571332412,1.77830973874289,0.727421969946763,1.87416292490047,-2.99866650979476,0.592000927245886,-1.19025477070589,4.1014745577825,-2.45206491703051,1.23263976820336,-1.83572657764125,3.16627374235644,-0.839166130465115
1.39889211259967,3.03008178668002,-0.244686715497711,1.4863333323297,-0.600660506623666,-1.66336092449535,1.99763554550291,-0.117755848776726,-1.17103768262886,1.15131905246869,-2.52104856582872,-0.24571873884602,1.88635134241961,2.31423452694772,-1.76846145740383,-0.11183902435406,2.91758121396201,-0.769324858484416,-0.497169954278385,1.66792223844149
1.46250767745055,-0.205711451441293,-2.70733831613769,NA,-2.16989187152025,1.13116963438827,-4.01391238226514,NA,0.229116264574952,2.12417832024733,-0.713981728871877,-1.17537954162542,4.1677389008635,0.181275327757886,1.11631015245458,-1.33706080053087,0.952187698477319,6.40060890986153,2.03224633112853,-1.71712480424111
-0.017568399357449,-2.33995419238121,-0.077721177157947,NA,0.619010570700537,-1.69306405393158,1.13299357731326,0.687225193034948,0.620850604618193,-2.94653425767638,0.234756119304298,2.1006502388472,-2.0584732326241,1.77674500791438,-3.57389899084832,2.73392895826615,-2.29644468760129,1.21233154591442,-3.00848460937639,0.770091529262549
NA,-2.02521753763313,-0.0457019549939801,-1.10112356459533,0.785863373728465,0.21371450990047,-0.910340407793516,2.16120232413047,1.6159729618264,0.0553818874674791,1.97809722390186,0.816751239768152,-0.302543454149601,-1.78610637768396,0.869403885190268,0.362620823350548,-2.10761904511482,0.530379060361272,0.607774408372964,-2.6836227169987
NA,1.12822571797834,0.987963779278162,-1.02757117006381,-1.69764962354009,-1.95185078425758,3.59468858453401,0.283228032403671,-1.1391683192058,-1.63690682927957,-0.872415569451122,0.594999074557167,-2.50161526137695,2.2126642845634,-0.776951912632779,0.45717968228897,1.30645886613207,-1.95607568773067,-3.5237092838678,2.54641682555904
-1.76342754324761,3.62864941689549,0.0759488436811111,0.882581689954989,1.27157278880476,0.70129779047052,NA,-0.282160180139983,-0.603733431008187,0.329259642339283,-0.721277507493132,-2.06667768887354,-1.37103761832288,1.66241022610301,-2.14133017255356,-0.882382780437512,0.604103145780687,-2.57459578456466,-0.457966633200084,2.48502312162742
0.261744061553702,-0.565786240187454,1.83684022414424,-0.230180536501467,-1.52764166359682,0.688379545422903,0.118564987448069,-1.44458996447735,0.541328058387904,0.718189129481173,-0.216869840321952,1.99964648759965,-0.364925107400382,0.0386491809808996,-0.999486327437437,1.19986990230444,0.433613760448794,0.203838014644941,-1.01177740766914,-0.262847789255188
0.265724050802665,3.09783064685541,-0.188284482575995,2.57636240219382,NA,0.831823740427162,-1.13698327478431,-1.00559627713857,-0.830712284211148,2.65557869334229,-0.381032903101759,-2.40066234675252,2.6011329539837,-0.566089614935778,1.42869711886638,-2.99781265124134,-0.00476227100251592,1.87806888512729,2.5210831472299,0.0461298865143587
-0.914564253309635,2.27194027142925,0.198351522847223,3.23727019007801,0.640683144185589,0.573655158151133,-0.722544196492438,0.215411178716958,-0.742550683107921,1.55603027207388,-1.68128440740086,-1.67204138910974,2.07274529007527,0.171925020986574,0.329921876619921,-1.87523449223742,0.464757524703509,-0.669088447880823,0.352583952103076,-0.489956427930941
-0.663405537219811,-0.4784893965336,-1.63625145089908,0.747109591742495,-0.000634501289345279,1.01899363072933,NA,-0.355408779892959,-1.85609085722322,1.0041376290369,0.235691231763291,0.239801985544602,2.60476875732464,-1.25207625016606,0.68029811402052,-1.54360776425139,-0.0495724090848855,3.15319079336158,2.43657639047987,-0.62382446076754
0.195795114690661,-0.0410063674739418,2.03732729628709,1.20877938044608,1.5608049497246,-2.23104793608102,1.71721147224611,1.33682682720198,NA,-1.63214006617441,-0.198789299975662,-0.166119741755738,-1.06599124667297,0.0793543688023406,-0.271651512529583,-0.488822647425588,-0.855191852855426,-2.92619298877783,0.114494086283027,2.1179517411229
1.16452761855099,NA,-0.776078316298399,-1.24840837117398,-1.46377178822263,-0.61038360264054,NA,-0.166853885649816,-0.290548282820366,0.661695776744137,0.395790694109812,-0.171680143580099,0.0811763634210199,1.34475154508375,-0.971825750464209,0.696293284380844,0.992625255138079,1.59381827286964,0.104614846278867,0.702026212103597
NA,0.173561606283607,0.194743908450717,0.104306829544464,1.88123238562342,0.785431721214218,0.267824096902079,0.723578525439049,0.27461413670423,1.37560949560875,0.319326797089363,0.60217906727402,-0.0996347973243982,2.48960713119764,-0.408479377655183,0.662371219409965,0.0262921145122074,-0.273595133474929,0.962127996186682,-0.0693276410793099
NA,0.375252721458,NA,2.12590410740763,1.79660670955681,0.603555469680485,NA,1.46277369836611,0.0284933867542267,0.535158483681041,1.99006462646147,-2.12394170358198,-0.486481057415252,-2.27599482948735,2.78020917147679,-3.88432520667735,-2.57450620688766,-1.69829994161879,3.41605661649944,-2.1816295964358
1.21167015841868,-0.445286264205441,-2.71040937265707,2.45010555816609,-0.813498629274716,1.83681473599515,-3.79906395756356,-1.84845664706333,0.683266983836765,1.51723977399419,-0.681626885072695,-0.816055769023475,2.85456467864272,-1.29387180071259,4.19955995153828,-1.51366724916958,1.42891101879456,3.57466938092022,3.44261551390486,-3.15392705827951
-0.0908309342011002,1.10866622587676,2.23400339879151,2.13567488009663,0.485246435879641,0.747272665802259,-0.289862223768478,0.464432333603205,0.763266579359662,-0.57548919778076,0.263416342965071,-1.62957662822665,-1.22339078368585,0.911317652870703,1.34372367565776,-1.73980986620745,-0.0710034995282839,-1.63326102133083,0.143382182228237,2.13338315246708
